unitid,arank,numm,salm,tenm,conm,numw,salw,tenw,conw
"196273","4","0","0","0","0","5","77210","0","0"
"196273","7","3","77010","2","0","41","0","21","0"
"196273","8","33","1511706","33","0","3","125693","3","0"
"196273","9","46","1547952","40","0","6","182425","6","0"
"196273","10","31","727687","1","0","17","371167","0","0"
"196273","11","2","0","0","0","6","102706","1","0"
"196273","14","112","0","74","0","32","781991","10","0"
"196282","1","1","0","1","0","1","0","1","0"
"196282","2","5","134110","3","0","2","0","0","0"
"196282","3","0","0","0","0","4","91903","0","0"
"196282","5","2","0","0","0","2","0","0","0"
"196282","7","8","209370","4","0","9","223310","1","0"
"196282","8","12","653727","10","0","1","0","1","0"
"196282","9","22","827196","14","0","3","75405","1","0"
"196282","10","16","486405","0","0","22","463718","1","0"
"196282","11","81","1708396","0","0","20","393513","0","0"
"196282","12","1","0","0","0","3","64448","0","0"
"196282","14","132","0","24","0","49","0","3","0"
"196459","6","13","0","2","0","13","0","2","0"
"196459","7","13","0","2","0","13","0","2","0"
"198118","6","2","0","0","0","4","46224","0","0"
"198118","7","2","0","0","0","4","46224","0","0"
"198118","13","29","568800","0","0","16","290484","0","0"
"198118","14","29","568800","0","0","16","290484","0","0"
"198622","6","11","159687","0","0","20","285876","0","0"
"198622","7","11","159687","0","0","20","285876","0","0"
"198622","13","48","1036930","0","0","35","699924","0","0"
"198622","14","48","1036930","0","0","35","699924","0","0"
"198659","6","0","0","0","0","3","26190","0","0"
"198659","7","0","0","0","0","3","26190","0","0"
"198659","13","7","80304","0","0","6","66918","0","0"
"198659","14","7","80304","0","0","6","66918","0","0"
"199564","13","2","0","0","0","10","0","0","0"
"199564","14","2","0","0","0","10","0","0","0"
"199856","6","8","121561","0","0","9","117412","0","0"
"199856","7","8","121561","0","0","9","117412","0","0"
"199856","13","41","835140","0","0","30","500821","0","0"
"199856","14","41","835140","0","0","30","500821","0","0"
"199953","6","0","0","0","0","2","0","0","0"
"199953","7","0","0","0","0","2","0","0","0"
"199953","13","31","607536","0","0","14","241980","0","0"
"199953","14","31","607536","0","0","14","241980","0","0"
"201973","2","5","107287","0","0","4","79098","0","0"
"201973","3","14","267949","0","0","10","180876","0","0"
"201973","4","5","75791","0","0","13","207183","0","0"
"201973","7","24","451027","0","0","27","467157","0","0"
"201973","9","3","82984","0","0","1","0","0","0"
"201973","14","3","82984","0","0","1","0","0","0"
"202435","6","1","0","0","0","8","0","0","0"
"202435","7","1","0","0","0","8","0","0","0"
"202435","13","1","0","0","0","1","0","0","0"
"202435","14","1","0","0","0","1","0","0","0"
"204486","6","14","0","0","0","12","0","0","0"
"204486","7","14","0","0","0","12","0","0","0"
"204486","13","6","0","0","0","6","0","0","0"
"204486","14","6","0","0","0","6","0","0","0"
"201955","1","1","0","1","0","1","0","1","0"
"201955","2","18","422818","16","0","16","363016","16","0"
"201955","3","21","388427","10","0","16","280496","2","0"
"201955","4","5","76806","0","0","11","157002","0","0"
"201955","7","45","0","27","0","44","0","19","0"
"208406","6","81","1741756","52","0","59","1216027","36","0"
"208406","7","81","1741756","52","0","59","1216027","36","0"
"208406","13","6","164636","4","0","1","0","1","0"
"208406","14","6","164636","4","0","1","0","1","0"
"209490","1","0","0","0","0","2","0","2","0"
