unitid,contract,arank,"xempcoun",empcount,"xoutlays",outlays,"xsaverag",saverage
"217891","1","14",10,"3",40,"",30,""
"217891","1","15",10,"4",40,"",30,""
"217907","1","1",10,"12",10,"623300",10,"51942"
"217907","1","2",10,"8",10,"349075",10,"43634"
"217907","1","3",10,"12",10,"441300",10,"36775"
"217907","1","7",10,"32",10,"1413675",30,""
"217907","1","8",10,"4",10,"214800",10,"53700"
"217907","1","9",10,"6",10,"257050",10,"42842"
"217907","1","10",10,"11",10,"417600",10,"37964"
"217907","1","14",10,"21",10,"889450",30,""
"217907","1","15",10,"53",10,"2303125",30,""
"217925","2","1",10,"18",10,"854232",10,"47457"
"217925","2","2",10,"23",10,"915876",10,"39821"
"217925","2","3",10,"2",40,"",40,""
"217925","2","7",10,"43",40,"",30,""
"217925","2","8",10,"2",40,"",40,""
"217925","2","9",10,"5",10,"200112",10,"40022"
"217925","2","14",10,"7",40,"",30,""
"217925","2","15",10,"50",10,"2128944",30,""
"217934","1","1",10,"9",10,"460512",10,"51168"
"217934","1","2",10,"10",10,"470176",10,"47018"
"217934","1","3",10,"6",10,"274146",10,"45691"
"217934","1","5",10,"1",40,"",40,""
"217934","1","6",10,"2",40,"",40,""
"217934","1","7",10,"28",10,"1324814",30,""
"217934","1","8",10,"11",10,"566988",10,"51544"
"217934","1","9",10,"18",10,"844756",10,"46931"
"217934","1","10",10,"28",10,"997760",10,"35634"
"217934","1","12",10,"8",10,"282506",10,"35313"
"217934","1","13",10,"1",40,"",40,""
"217934","1","14",10,"66",40,"",30,""
"217934","1","15",10,"94",40,"",30,""
"217961","1","1",10,"7",10,"511426",10,"73061"
"217961","1","2",10,"20",10,"1301659",10,"65083"
"217961","1","3",10,"7",10,"229430",10,"32776"
"217961","1","4",10,"1",40,"",40,""
"217961","1","7",10,"35",40,"",30,""
"217961","1","8",10,"4",10,"230244",10,"57561"
"217961","1","9",10,"14",10,"583680",10,"41691"
"217961","1","10",10,"17",10,"669572",10,"39387"
"217961","1","14",10,"35",10,"1483496",30,""
"217961","1","15",10,"70",40,"",30,""
"217989","1","6",10,"20",10,"750848",10,"37542"
"217989","1","7",10,"20",10,"750848",30,""
"217989","1","13",10,"15",10,"491603",10,"32774"
"217989","1","14",10,"15",10,"491603",30,""
"217989","1","15",10,"35",10,"1242451",30,""
"217998","1","1",10,"22",10,"1195580",10,"54345"
"217998","1","2",10,"8",10,"380085",10,"47511"
"217998","1","3",10,"10",10,"405118",10,"40512"
"217998","1","4",10,"2",40,"",40,""
"217998","1","7",10,"42",40,"",30,""
"217998","1","8",10,"7",10,"344605",10,"49229"
"217998","1","9",10,"3",10,"138231",10,"46077"
"217998","1","10",10,"5",10,"189904",10,"37981"
"217998","1","11",10,"3",10,"98794",10,"32931"
"217998","1","14",10,"18",10,"771534",30,""
"217998","1","15",10,"60",40,"",30,""
"218025","1","6",10,"51",10,"2142308",10,"42006"
"218025","1","7",10,"51",10,"2142308",30,""
"218025","1","13",10,"55",10,"2227448",10,"40499"
"218025","1","14",10,"55",10,"2227448",30,""
"218025","1","15",10,"106",10,"4369756",30,""
"218043","2","6",10,"1",40,"",40,""
"218043","2","7",10,"1",40,"",30,""
"218043","2","13",10,"2",40,"",40,""
"218043","2","14",10,"2",40,"",30,""
"218043","2","15",10,"3",10,"86000",30,""
"218061","1","1",10,"44",10,"2563855",10,"58269"
"218061","1","2",10,"28",10,"1408342",10,"50298"
"218061","1","3",10,"32",10,"1399844",10,"43745"
"218061","1","4",10,"2",40,"",40,""
"218061","1","7",10,"106",40,"",30,""
"218061","1","8",10,"10",10,"577321",10,"57732"
"218061","1","9",10,"4",10,"195266",10,"48816"
"218061","1","10",10,"22",10,"816650",10,"37120"
"218061","1","11",10,"7",10,"253432",10,"36205"
"218061","1","14",10,"43",10,"1842669",30,""
"218061","1","15",10,"149",40,"",30,""
"218061","2","1",10,"4",10,"339711",10,"84928"
"218061","2","2",10,"3",10,"207843",10,"69281"
"218061","2","7",10,"7",10,"547554",30,""
"218061","2","8",10,"2",40,"",40,""
"218061","2","14",10,"2",40,"",30,""
"218061","2","15",10,"9",40,"",30,""
"218070","1","1",10,"72",10,"5536170",10,"76891"
"218070","1","2",10,"37",10,"2174045",10,"58758"
"218070","1","3",10,"41",10,"1999150",10,"48760"
"218070","1","4",10,"3",10,"116000",10,"38667"
"218070","1","7",10,"153",10,"9825365",30,""
"218070","1","8",10,"20",10,"1369900",10,"68495"
"218070","1","9",10,"12",10,"678700",10,"56558"
"218070","1","10",10,"27",10,"1324455",10,"49054"
"218070","1","11",10,"1",40,"",40,""
"218070","1","14",10,"60",40,"",30,""
"218070","1","15",10,"213",40,"",30,""
"218113","1","4",10,"108",10,"4398807",10,"40730"
"218113","1","7",10,"108",10,"4398807",30,""
"218113","1","11",10,"138",10,"5338282",10,"38683"
"218113","1","14",10,"138",10,"5338282",30,""
"218113","1","15",10,"246",10,"9737089",30,""
"218140","1","6",10,"53",10,"2222762",10,"41939"
"218140","1","7",10,"53",10,"2222762",30,""
"218140","1","13",10,"51",10,"2013099",10,"39473"
"218140","1","14",10,"51",10,"2013099",30,""
"218140","1","15",10,"104",10,"4235861",30,""
"218168","1","1",10,"2",40,"",40,""
"218168","1","2",10,"8",10,"370116",10,"46264"
"218168","1","3",10,"12",10,"499933",10,"41661"
"218168","1","4",10,"7",10,"249079",10,"35583"
"218168","1","7",10,"29",40,"",30,""
"218168","1","9",10,"7",10,"315366",10,"45052"
"218168","1","10",10,"8",10,"320640",10,"40080"
"218168","1","11",10,"3",10,"105000",10,"35000"
"218168","1","14",10,"18",10,"741006",30,""
"218168","1","15",10,"47",40,"",30,""
"218229","1","1",10,"28",10,"1611097",10,"57539"
"218229","1","2",10,"17",10,"813039",10,"47826"
"218229","1","3",10,"15",10,"665759",10,"44384"
"218229","1","4",10,"2",40,"",40,""
"218229","1","7",10,"62",40,"",30,""
"218229","1","8",10,"14",10,"733197",10,"52371"
"218229","1","9",10,"14",10,"667721",10,"47694"
"218229","1","10",10,"15",10,"644109",10,"42941"
"218229","1","11",10,"3",10,"105122",10,"35041"
"218229","1","14",10,"46",10,"2150149",30,""
"218229","1","15",10,"108",40,"",30,""
"218229","2","1",10,"1",40,"",40,""
"218229","2","2",10,"1",40,"",40,""
"218229","2","3",10,"1",40,"",40,""
"218229","2","7",10,"3",10,"208173",30,""
"218229","2","15",10,"3",10,"208173",30,""
"218238","1","1",10,"4",10,"158750",10,"39688"
"218238","1","2",10,"8",10,"273600",10,"34200"
"218238","1","3",10,"9",10,"298200",10,"33133"
"218238","1","4",10,"1",40,"",40,""
"218238","1","7",10,"22",40,"",30,""
"218238","1","9",10,"2",40,"",40,""
"218238","1","10",10,"8",10,"254950",10,"31869"
"218238","1","14",10,"10",40,"",30,""
"218238","1","15",10,"32",10,"1089750",30,""
"218238","2","2",10,"2",40,"",40,""
"218238","2","3",10,"4",10,"150750",10,"37688"
"218238","2","6",10,"7",10,"128800",10,"18400"
"218238","2","7",10,"13",40,"",30,""
"218238","2","8",10,"1",40,"",40,""
"218238","2","10",10,"2",40,"",40,""
"218238","2","13",10,"6",10,"87000",10,"14500"
"218238","2","14",10,"9",10,"207800",30,""
"218238","2","15",10,"22",40,"",30,""
"218265","2","1",10,"5",10,"292337",10,"58467"
"218265","2","2",10,"3",10,"162658",10,"54219"
"218265","2","3",10,"2",40,"",40,""
"218265","2","6",10,"1",40,"",40,""
"218265","2","7",10,"11",10,"628852",30,""
"218265","2","8",10,"2",40,"",40,""
"218265","2","9",10,"1",40,"",40,""
"218265","2","13",10,"1",40,"",40,""
"218265","2","14",10,"4",10,"208710",30,""
"218265","2","15",10,"15",10,"837562",30,""
"218335","1","1",10,"1",40,"",40,""
"218335","1","7",10,"1",40,"",30,""
"218335","1","9",10,"2",40,"",40,""
"218335","1","10",10,"4",10,"216561",10,"54140"
"218335","1","11",10,"5",10,"214525",10,"42905"
"218335","1","14",10,"11",40,"",30,""
"218335","1","15",10,"12",10,"649048",30,""
"218335","2","1",10,"19",10,"1853639",10,"97560"
"218335","2","2",10,"23",10,"1802650",10,"78376"
"218335","2","3",10,"21",10,"1493040",10,"71097"
"218335","2","4",10,"4",10,"302796",10,"75699"
"218335","2","7",10,"67",10,"5452125",30,""
"218335","2","8",10,"6",10,"584329",10,"97388"
"218335","2","9",10,"25",10,"1806833",10,"72273"
"218335","2","10",10,"25",10,"1614421",10,"64577"
"218335","2","11",10,"9",10,"534210",10,"59357"
"218335","2","14",10,"65",10,"4539793",30,""
"218335","2","15",10,"132",10,"9991918",30,""
"218353","1","6",10,"98",10,"4057521",10,"41403"
"218353","1","7",10,"98",10,"4057521",30,""
"218353","1","13",10,"115",10,"4587275",10,"39889"
"218353","1","14",10,"115",10,"4587275",30,""
"218353","1","15",10,"213",10,"8644796",30,""
"218399","1","2",10,"12",10,"460806",10,"38400"
"218399","1","3",10,"5",10,"178965",10,"35793"
"218399","1","4",10,"2",40,"",40,""
"218399","1","7",10,"19",40,"",30,""
"218399","1","9",10,"6",10,"223628",10,"37271"
"218399","1","10",10,"10",10,"347381",10,"34738"
"218399","1","11",10,"6",10,"179071",10,"29845"
"218399","1","14",10,"22",10,"750080",30,""
"218399","1","15",10,"41",40,"",30,""
"218399","2","1",10,"2",40,"",40,""
"218399","2","2",10,"3",10,"164315",10,"54772"
"218399","2","7",10,"5",40,"",30,""
"218399","2","8",10,"1",40,"",40,""
"218399","2","14",10,"1",40,"",30,""
"218399","2","15",10,"6",10,"328529",30,""
"218414","2","1",10,"8",10,"328510",10,"41064"
"218414","2","2",10,"12",10,"409880",10,"34157"
"218414","2","3",10,"6",10,"182600",10,"30433"
"218414","2","4",10,"1",40,"",40,""
"218414","2","6",10,"2",40,"",40,""
"218414","2","7",10,"29",10,"990490",30,""
"218414","2","8",10,"3",10,"136950",10,"45650"
"218414","2","9",10,"5",10,"157200",10,"31440"
"218414","2","10",10,"7",10,"244300",10,"34900"
"218414","2","11",10,"1",40,"",40,""
"218414","2","13",10,"1",40,"",40,""
"218414","2","14",10,"17",40,"",30,""
"218414","2","15",10,"46",40,"",30,""
"218441","1","1",10,"7",10,"321744",10,"45963"
"218441","1","2",10,"10",10,"393323",10,"39332"
"218441","1","3",10,"10",10,"361748",10,"36175"
"218441","1","4",10,"4",10,"109752",10,"27438"
"218441","1","7",10,"31",10,"1186567",30,""
"218441","1","8",10,"9",10,"401208",10,"44579"
"218441","1","9",10,"1",40,"",40,""
"218441","1","10",10,"5",10,"166996",10,"33399"
"218441","1","11",10,"9",10,"237846",10,"26427"
"218441","1","14",10,"24",40,"",30,""
"218441","1","15",10,"55",40,"",30,""
"218441","2","4",10,"2",40,"",40,""
"218441","2","7",10,"2",40,"",30,""
"218441","2","11",10,"1",40,"",40,""
"218441","2","14",10,"1",40,"",30,""
"218441","2","15",10,"3",10,"80818",30,""
"218487","1","6",10,"28",10,"1020537",10,"36448"
"218487","1","7",10,"28",10,"1020537",30,""
"218487","1","13",10,"41",10,"1532190",10,"37370"
"218487","1","14",10,"41",10,"1532190",30,""
"218487","1","15",10,"69",10,"2552727",30,""
"218520","1","6",10,"45",10,"1686773",10,"37484"
"218520","1","7",10,"45",10,"1686773",30,""
"218520","1","13",10,"52",10,"1866688",10,"35898"
"218520","1","14",10,"52",10,"1866688",30,""
"218520","1","15",10,"97",10,"3553461",30,""
"218539","1","1",10,"23",10,"1339186",10,"58225"
"218539","1","2",10,"20",10,"972209",10,"48610"
"218539","1","3",10,"10",10,"406391",10,"40639"
"218539","1","4",10,"4",10,"135985",10,"33996"
"218539","1","7",10,"57",10,"2853771",30,""
"218539","1","8",10,"3",10,"178651",10,"59550"
"218539","1","9",10,"8",10,"382029",10,"47754"
"218539","1","10",10,"9",10,"368069",10,"40897"
"218539","1","11",10,"2",40,"",40,""
"218539","1","14",10,"22",40,"",30,""
"218539","1","15",10,"79",40,"",30,""
"218645","1","1",10,"17",10,"1094758",10,"64398"
"218645","1","2",10,"20",10,"1019036",10,"50952"
"218645","1","3",10,"13",10,"606849",10,"46681"
"218645","1","4",10,"5",10,"184743",10,"36949"
"218645","1","7",10,"55",10,"2905386",30,""
"218645","1","8",10,"10",10,"620799",10,"62080"
"218645","1","9",10,"13",10,"624830",10,"48064"
"218645","1","10",10,"13",10,"542951",10,"41765"
"218645","1","11",10,"14",10,"513667",10,"36690"
"218645","1","14",10,"50",10,"2302247",30,""
"218645","1","15",10,"105",10,"5207633",30,""
"218645","2","1",10,"6",10,"453321",10,"75554"
"218645","2","2",10,"3",10,"165180",10,"55060"
"218645","2","3",10,"1",40,"",40,""
"218645","2","4",10,"1",40,"",40,""
"218645","2","7",10,"11",40,"",30,""
"218645","2","9",10,"2",40,"",40,""
"218645","2","10",10,"1",40,"",40,""
"218645","2","11",10,"5",10,"252962",10,"50592"
"218645","2","14",10,"8",10,"423566",30,""
"218645","2","15",10,"19",40,"",30,""
"218654","1","1",10,"6",10,"333626",10,"55604"
"218654","1","2",10,"5",10,"217471",10,"43494"
"218654","1","3",10,"3",10,"106404",10,"35468"
"218654","1","4",10,"3",10,"103335",10,"34445"
"218654","1","7",10,"17",10,"760836",30,""
"218654","1","8",10,"1",40,"",40,""
"218654","1","9",10,"2",40,"",40,""
"218654","1","10",10,"3",10,"105362",10,"35121"
"218654","1","11",10,"3",10,"95650",10,"31883"
"218654","1","14",10,"9",10,"333430",30,""
"218654","1","15",10,"26",10,"1094266",30,""
"218654","2","2",10,"1",40,"",40,""
"218654","2","7",10,"1",40,"",30,""
"218654","2","15",10,"1",40,"",30,""
"218663","1","1",10,"290",10,"25161440",10,"86764"
"218663","1","2",10,"195",10,"12141281",10,"62263"
"218663","1","3",10,"118",10,"6175479",10,"52335"
"218663","1","4",10,"26",10,"1048894",10,"40342"
"218663","1","5",10,"15",10,"789945",10,"52663"
"218663","1","7",10,"644",10,"45317039",30,""
"218663","1","8",10,"42",10,"3260917",10,"77641"
"218663","1","9",10,"87",10,"5155003",10,"59253"
"218663","1","10",10,"95",10,"4786664",10,"50386"
"218663","1","11",10,"34",10,"1177077",10,"34620"
"218663","1","12",10,"4",10,"168762",10,"42190"
"218663","1","14",10,"262",10,"14548423",30,""
"218663","1","15",10,"906",10,"59865462",30,""
"218663","2","1",10,"46",10,"4844152",10,"105308"
"218663","2","2",10,"16",10,"1289670",10,"80604"
"218663","2","3",10,"2",40,"",40,""
"218663","2","4",10,"7",10,"355716",10,"50817"
"218663","2","5",10,"12",10,"780986",10,"65082"
"218663","2","7",10,"83",40,"",30,""
"218663","2","8",10,"4",10,"391125",10,"97781"
"218663","2","9",10,"5",10,"451997",10,"90399"
"218663","2","11",10,"2",40,"",40,""
"218663","2","12",10,"6",10,"421954",10,"70326"
"218663","2","14",10,"17",40,"",30,""
"218663","2","15",10,"100",10,"8739388",30,""
"218672","1","1",10,"7",10,"430267",10,"61467"
"218672","1","2",10,"2",40,"",40,""
"218672","1","3",10,"3",10,"120375",10,"40125"
"218672","1","7",10,"12",40,"",30,""
"218672","1","9",10,"3",10,"148778",10,"49593"
"218672","1","10",10,"2",40,"",40,""
"218672","1","11",10,"2",40,"",40,""
"218672","1","14",10,"7",10,"304313",30,""
"218672","1","15",10,"19",40,"",30,""
"218672","2","1",10,"2",40,"",40,""
"218672","2","2",10,"1",40,"",40,""
"218672","2","7",10,"3",10,"226304",30,""
"218672","2","15",10,"3",10,"226304",30,""
"218681","1","1",10,"5",10,"272005",10,"54401"
"218681","1","2",10,"3",10,"130708",10,"43569"
"218681","1","3",10,"3",10,"109432",10,"36477"
"218681","1","4",10,"2",40,"",40,""
"218681","1","7",10,"13",40,"",30,""
"218681","1","8",10,"1",40,"",40,""
"218681","1","9",10,"1",40,"",40,""
"218681","1","10",10,"1",40,"",40,""
"218681","1","11",10,"2",40,"",40,""
"218681","1","14",10,"5",10,"210982",30,""
"218681","1","15",10,"18",40,"",30,""
"218681","2","2",10,"1",40,"",40,""
"218681","2","3",10,"1",40,"",40,""
"218681","2","4",10,"1",40,"",40,""
"218681","2","7",10,"3",10,"140102",30,""
"218681","2","15",10,"3",10,"140102",30,""
"218690","1","1",10,"13",10,"719281",10,"55329"
"218690","1","2",10,"7",10,"333811",10,"47687"
"218690","1","3",10,"5",10,"192949",10,"38590"
"218690","1","4",10,"2",40,"",40,""
"218690","1","7",10,"27",40,"",30,""
"218690","1","8",10,"1",40,"",40,""
"218690","1","9",10,"3",10,"145417",10,"48472"
"218690","1","10",10,"2",40,"",40,""
"218690","1","11",10,"3",10,"95559",10,"31853"
"218690","1","14",10,"9",10,"382904",30,""
"218690","1","15",10,"36",40,"",30,""
"218690","2","1",10,"2",40,"",40,""
"218690","2","7",10,"2",40,"",30,""
"218690","2","8",10,"1",40,"",40,""
"218690","2","9",10,"1",40,"",40,""
"218690","2","14",10,"2",40,"",30,""
"218690","2","15",10,"4",10,"305351",30,""
"218706","1","1",10,"4",10,"224379",10,"56095"
"218706","1","3",10,"1",40,"",40,""
"218706","1","4",10,"1",40,"",40,""
"218706","1","7",10,"6",40,"",30,""
"218706","1","9",10,"1",40,"",40,""
"218706","1","14",10,"1",40,"",30,""
"218706","1","15",10,"7",10,"343482",30,""
"218706","2","4",10,"1",40,"",40,""
"218706","2","7",10,"1",40,"",30,""
"218706","2","11",10,"1",40,"",40,""
"218706","2","14",10,"1",40,"",30,""
"218706","2","15",10,"2",40,"",30,""
"218724","1","1",10,"24",10,"1501401",10,"62558"
"218724","1","2",10,"37",10,"1891153",10,"51112"
"218724","1","3",10,"37",10,"1661139",10,"44896"
"218724","1","4",10,"10",10,"336715",10,"33672"
"218724","1","7",10,"108",10,"5390408",30,""
"218724","1","8",10,"8",10,"466559",10,"58320"
"218724","1","9",10,"15",10,"781702",10,"52113"
"218724","1","10",10,"25",10,"991263",10,"39651"
"218724","1","11",10,"11",10,"331905",10,"30173"
"218724","1","14",10,"59",10,"2571429",30,""
"218724","1","15",10,"167",10,"7961837",30,""
"218724","2","1",10,"7",10,"578653",10,"82665"
"218724","2","2",10,"1",40,"",40,""
"218724","2","5",10,"2",40,"",40,""
"218724","2","7",10,"10",10,"750913",30,""
"218724","2","8",10,"1",40,"",40,""
"218724","2","9",10,"1",40,"",40,""
"218724","2","11",10,"1",40,"",40,""
"218724","2","14",10,"3",10,"170777",30,""
"218724","2","15",10,"13",10,"921690",30,""
"218733","1","1",10,"35",10,"1970543",10,"56301"
"218733","1","2",10,"33",10,"1581309",10,"47918"
"218733","1","3",10,"33",10,"1479061",10,"44820"
"218733","1","4",10,"9",10,"307452",10,"34161"
"218733","1","5",10,"1",40,"",40,""
"218733","1","7",10,"111",40,"",30,""
"218733","1","8",10,"7",10,"406176",10,"58025"
"218733","1","9",10,"16",10,"872508",10,"54532"
"218733","1","10",10,"42",10,"1826110",10,"43479"
"218733","1","11",10,"10",10,"347999",10,"34800"
"218733","1","12",10,"2",40,"",40,""
"218733","1","13",10,"1",40,"",40,""
"218733","1","14",10,"78",10,"3584260",30,""
"218733","1","15",10,"189",40,"",30,""
"218733","2","1",10,"4",10,"299644",10,"74911"
"218733","2","2",10,"5",10,"345489",10,"69098"
"218733","2","3",10,"5",10,"271200",10,"54240"
"218733","2","4",10,"2",40,"",40,""
"218733","2","7",10,"16",40,"",30,""
"218733","2","8",10,"3",10,"238856",10,"79619"
"218733","2","9",10,"2",40,"",40,""
"218733","2","10",10,"5",10,"285894",10,"57179"
"218733","2","11",10,"4",10,"109129",10,"27282"
"218733","2","14",10,"14",40,"",30,""
"218733","2","15",10,"30",10,"1767951",30,""
"218742","1","1",10,"22",10,"1339231",10,"60874"
"218742","1","2",10,"20",10,"1018509",10,"50925"
"218742","1","3",10,"11",10,"491049",10,"44641"
"218742","1","4",10,"10",10,"362203",10,"36220"
"218742","1","7",10,"63",10,"3210992",30,""
"218742","1","8",10,"19",10,"1098674",10,"57825"
"218742","1","9",10,"20",10,"949475",10,"47474"
"218742","1","10",10,"16",10,"629456",10,"39341"
"218742","1","11",10,"19",10,"648799",10,"34147"
"218742","1","14",10,"74",10,"3326404",30,""
"218742","1","15",10,"137",10,"6537396",30,""
"218742","2","1",10,"5",10,"393685",10,"78737"
"218742","2","4",10,"1",40,"",40,""
"218742","2","7",10,"6",40,"",30,""
"218742","2","8",10,"1",40,"",40,""
"218742","2","9",10,"2",40,"",40,""
"218742","2","10",10,"1",40,"",40,""
"218742","2","14",10,"4",10,"266390",30,""
"218742","2","15",10,"10",40,"",30,""
"218751","2","1",10,"4",10,"208181",10,"52045"
"218751","2","2",10,"4",10,"158724",10,"39681"
"218751","2","3",10,"7",10,"284410",10,"40630"
"218751","2","4",10,"4",10,"156399",10,"39100"
"218751","2","7",10,"19",10,"807714",30,""
"218751","2","9",10,"4",10,"209056",10,"52264"
"218751","2","10",10,"6",10,"257890",10,"42982"
"218751","2","14",10,"10",10,"466946",30,""
"218751","2","15",10,"29",10,"1274660",30,""
"218821","1","6",10,"10",10,"386807",10,"38681"
"218821","1","7",10,"10",10,"386807",30,""
"218821","1","13",10,"10",10,"354357",10,"35436"
"218821","1","14",10,"10",10,"354357",30,""
"218821","1","15",10,"20",10,"741164",30,""
"218830","1","6",10,"45",10,"1796521",10,"39923"
"218830","1","7",10,"45",10,"1796521",30,""
"218830","1","13",10,"45",10,"1656864",10,"36819"
"218830","1","14",10,"45",10,"1656864",30,""
"218830","1","15",10,"90",10,"3453385",30,""
"218858","1","6",10,"31",10,"1177263",10,"37976"
